elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2361,230,12,272,74,1072,202,251,185,1048,cache_la_poudre,3,3
2361,266,21,120,34,120,163,244,217,641,cache_la_poudre,10,3
2361,290,25,108,19,1209,143,227,221,1020,cache_la_poudre,10,3
2361,326,27,127,59,255,145,199,188,242,cache_la_poudre,10,3
2362,76,15,212,71,424,237,211,101,481,cache_la_poudre,4,3
2363,74,20,283,58,1383,239,199,82,300,cache_la_poudre,6,3
2363,101,22,300,22,990,250,204,71,799,cache_la_poudre,10,3
2364,0,4,0,0,541,213,232,156,1358,cache_la_poudre,16,3
2364,12,16,60,13,443,202,205,138,1008,cache_la_poudre,10,3
2364,319,28,309,117,685,138,202,199,408,cache_la_poudre,10,3
2364,330,25,295,167,1356,152,200,183,845,cache_la_poudre,2,3
2365,59,11,85,6,1265,228,217,120,618,cache_la_poudre,6,3
2365,252,22,474,140,510,166,249,217,1770,cache_la_poudre,10,3
2366,111,22,30,7,518,252,209,73,481,cache_la_poudre,1,3
2366,118,8,42,2,499,234,233,130,1315,cache_la_poudre,4,3
2366,332,26,124,58,242,150,197,181,134,cache_la_poudre,10,3
2366,342,9,0,0,551,202,227,164,1358,cache_la_poudre,16,3
2367,43,13,180,76,382,222,212,122,454,cache_la_poudre,4,3
2367,45,9,391,215,1345,223,220,132,693,cache_la_poudre,6,3
2367,297,27,408,126,350,134,219,220,1825,cache_la_poudre,10,3
2367,315,22,150,70,484,156,216,198,658,cache_la_poudre,10,3
2367,316,23,67,32,391,153,214,198,785,cache_la_poudre,10,3
2368,32,28,150,39,875,201,167,86,684,cache_la_poudre,10,3
2368,123,33,210,78,1150,253,195,40,807,cache_la_poudre,3,3
2368,256,20,499,143,537,171,248,213,1740,cache_la_poudre,10,3
2368,299,20,170,66,1001,160,228,207,170,cache_la_poudre,6,3
2368,342,28,212,116,1273,151,185,166,1114,cache_la_poudre,10,3
2369,286,19,446,160,319,163,236,211,730,cache_la_poudre,10,3
2369,295,16,553,148,618,174,234,199,1650,cache_la_poudre,10,3
2369,321,25,90,39,702,148,207,194,430,cache_la_poudre,10,3
2369,346,34,277,172,810,134,165,155,1504,cache_la_poudre,10,3
2370,25,17,0,0,1230,210,202,124,993,cache_la_poudre,10,3
2370,36,26,30,21,1260,208,173,87,972,cache_la_poudre,10,3
2370,78,22,170,53,323,242,194,72,646,cache_la_poudre,4,3
2370,321,13,0,0,799,187,227,180,335,cache_la_poudre,10,3
2370,332,30,108,54,192,138,187,181,120,cache_la_poudre,10,3
2371,15,27,362,218,1087,184,172,114,1233,cache_la_poudre,10,3
2371,66,5,450,147,1317,225,230,141,566,cache_la_poudre,6,3
2371,120,27,335,104,402,254,205,59,955,cache_la_poudre,3,3
2372,5,24,247,34,1383,182,187,135,713,cache_la_poudre,10,3
2372,270,24,376,47,210,150,240,225,765,cache_la_poudre,10,3
2373,41,9,395,220,1368,221,220,133,702,cache_la_poudre,6,3
2373,90,27,95,39,934,249,185,47,1008,cache_la_poudre,5,3
2373,307,16,134,33,0,173,229,195,631,cache_la_poudre,10,3
2374,78,26,127,34,120,243,184,55,842,cache_la_poudre,4,3
2374,123,34,190,102,1213,253,193,37,743,cache_la_poudre,3,3
2374,151,26,258,31,474,242,229,99,661,cache_la_poudre,3,3
2374,335,16,524,249,819,183,218,173,1475,cache_la_poudre,6,3
2375,26,15,30,13,446,212,205,127,966,cache_la_poudre,10,3
2375,26,18,210,81,1032,209,199,122,663,cache_la_poudre,6,3
2375,31,25,295,131,1418,204,177,96,664,cache_la_poudre,10,3
2375,49,17,301,77,480,225,202,105,484,cache_la_poudre,4,3
2375,54,19,216,34,932,227,195,93,750,cache_la_poudre,10,3
2375,111,15,60,7,497,244,223,104,1296,cache_la_poudre,4,3
2375,324,29,190,45,659,136,196,193,541,cache_la_poudre,10,3
2375,341,24,170,75,297,164,198,169,301,cache_la_poudre,10,3
2376,61,7,162,8,1233,226,225,133,679,cache_la_poudre,6,3
2376,80,20,350,69,959,242,199,77,939,cache_la_poudre,2,3
2376,90,26,134,44,510,249,189,53,488,cache_la_poudre,1,3
2376,248,9,510,151,577,200,247,185,1711,cache_la_poudre,10,3
2376,293,28,408,135,216,130,221,224,1718,cache_la_poudre,10,3
2376,348,29,283,194,1230,152,179,156,1184,cache_la_poudre,10,3
2377,26,17,90,26,484,210,200,122,1048,cache_la_poudre,10,3
2377,118,6,175,97,1530,230,235,138,832,cache_la_poudre,2,3
2377,127,24,42,17,781,251,217,80,1165,cache_la_poudre,5,3
2377,305,29,258,97,582,127,209,216,1772,cache_la_poudre,10,3
2377,320,26,124,58,150,146,206,196,426,cache_la_poudre,10,3
2378,286,17,42,7,402,171,237,206,886,cache_la_poudre,10,3
2378,307,28,268,169,1266,134,211,212,904,cache_la_poudre,10,3
2379,140,27,350,36,509,248,221,83,750,cache_la_poudre,3,3
2379,289,25,424,170,342,143,228,221,760,cache_la_poudre,10,3
2380,66,13,0,0,666,232,213,110,872,cache_la_poudre,2,3
2380,168,13,451,9,849,230,245,144,794,cache_la_poudre,1,3
2380,314,23,180,55,162,154,215,199,511,cache_la_poudre,10,3
2380,318,25,30,17,1048,147,209,198,1206,cache_la_poudre,10,3
2380,320,25,339,158,953,149,208,195,134,cache_la_poudre,10,3
2380,354,19,210,82,339,185,203,153,361,cache_la_poudre,10,3
2381,14,25,335,225,1146,187,179,119,1208,cache_la_poudre,10,3
2381,27,29,124,31,883,193,163,90,649,cache_la_poudre,10,3
2381,109,31,201,65,1074,254,189,39,892,cache_la_poudre,3,3
2381,324,24,150,75,277,154,208,190,190,cache_la_poudre,10,3
2382,103,37,255,142,1645,252,166,6,309,cache_la_poudre,3,3
2382,245,23,469,173,309,168,251,215,771,cache_la_poudre,10,3
2383,27,19,277,74,1401,209,197,119,335,cache_la_poudre,10,3
2383,339,18,60,13,836,178,211,170,395,cache_la_poudre,10,3
2384,23,14,350,196,949,211,209,132,1234,cache_la_poudre,1,3
2384,29,12,150,16,1205,216,214,133,700,cache_la_poudre,6,3
2384,58,16,30,14,1200,230,205,103,1031,cache_la_poudre,10,3
2384,120,34,283,168,1618,254,190,33,247,cache_la_poudre,3,3
2385,120,18,234,94,1261,247,223,97,1019,cache_la_poudre,2,3
2385,121,29,295,12,1022,254,203,55,824,cache_la_poudre,1,3
2385,271,26,180,56,210,144,238,228,607,cache_la_poudre,10,3
2386,272,26,390,61,240,141,236,229,792,cache_la_poudre,10,3
2386,303,32,258,193,1230,118,206,220,1116,cache_la_poudre,10,3
2386,335,28,450,181,1172,147,191,177,247,cache_la_poudre,10,3
2387,273,16,120,-1,1173,176,243,205,1050,cache_la_poudre,6,3
2388,26,19,42,10,510,208,197,119,983,cache_la_poudre,10,3
2388,97,22,127,56,228,249,203,71,659,cache_la_poudre,4,3
2388,150,20,417,45,531,241,235,113,816,cache_la_poudre,3,3
2389,316,32,350,142,671,121,195,205,417,cache_la_poudre,10,3
2390,271,24,426,181,350,149,239,225,794,cache_la_poudre,10,3
2390,283,17,153,44,170,170,238,207,674,cache_la_poudre,10,3
2390,285,18,42,8,408,168,237,208,875,cache_la_poudre,10,3
2391,107,22,85,37,872,251,208,74,1074,cache_la_poudre,5,3
2391,330,29,153,73,212,138,191,185,182,cache_la_poudre,10,3
2392,23,8,0,0,1110,216,223,144,1050,cache_la_poudre,6,3
2392,32,9,350,167,488,218,220,137,1837,cache_la_poudre,6,3
2392,36,12,0,0,481,219,212,127,949,cache_la_poudre,10,3
2392,51,28,342,2,1140,220,167,63,932,cache_la_poudre,10,3
2393,52,14,319,34,1354,226,208,112,659,cache_la_poudre,6,3
2393,97,20,216,-28,553,248,206,77,582,cache_la_poudre,1,3
2394,69,12,108,24,1110,232,217,115,787,cache_la_poudre,6,3
2395,50,20,212,22,967,224,192,93,741,cache_la_poudre,6,3
2395,159,18,134,52,509,236,240,128,534,cache_la_poudre,3,3
2395,246,26,484,61,285,157,249,222,787,cache_la_poudre,10,3
2395,321,13,90,6,1142,187,227,180,1082,cache_la_poudre,6,3
2395,326,18,192,90,319,172,217,183,247,cache_la_poudre,10,3
2396,83,10,551,102,618,234,223,120,1015,cache_la_poudre,3,3
2396,111,14,430,6,979,243,224,107,973,cache_la_poudre,2,3
2396,118,21,255,47,598,251,216,82,595,cache_la_poudre,1,3
2396,154,20,295,53,534,239,237,118,691,cache_la_poudre,3,3
2397,19,18,30,9,511,204,200,128,973,cache_la_poudre,10,3
2397,96,26,90,54,534,251,193,55,474,cache_la_poudre,3,3
2397,100,11,424,7,994,238,225,116,990,cache_la_poudre,2,3
2397,130,8,566,103,633,234,236,133,999,cache_la_poudre,3,3
2397,134,15,95,45,297,242,232,115,953,cache_la_poudre,4,3
2397,178,15,175,53,858,225,248,150,1611,cache_la_poudre,6,3
2397,294,25,210,68,247,142,224,219,604,cache_la_poudre,10,3
2397,328,30,170,77,216,136,191,187,218,cache_la_poudre,10,3
2397,338,17,258,131,1395,180,213,171,765,cache_la_poudre,10,3
2398,11,21,324,8,1106,192,192,130,1032,cache_la_poudre,10,3
2398,81,3,300,107,1221,223,234,146,1084,cache_la_poudre,2,3
2398,82,12,295,66,330,237,219,111,497,cache_la_poudre,4,3
2398,124,35,242,108,1153,253,190,32,806,cache_la_poudre,3,3
2398,305,12,201,59,201,187,233,186,671,cache_la_poudre,10,3
2398,320,18,228,65,0,171,220,188,543,cache_la_poudre,10,3
2399,49,13,300,40,1324,225,211,117,674,cache_la_poudre,6,3
2399,63,8,577,105,644,228,223,128,1040,cache_la_poudre,3,3
2399,183,33,85,41,589,208,240,140,1195,cache_la_poudre,4,3
2400,94,3,0,0,805,224,234,145,1465,cache_la_poudre,6,3
2400,98,3,67,11,1200,225,234,145,1024,cache_la_poudre,6,3
2400,297,27,285,70,684,135,220,220,636,cache_la_poudre,10,3
2400,309,27,382,171,900,138,211,209,190,cache_la_poudre,10,3
2400,335,12,509,218,1530,192,223,170,633,cache_la_poudre,6,3
2401,59,18,85,-5,743,231,200,96,825,cache_la_poudre,10,3
2401,123,16,268,33,1266,245,226,105,708,cache_la_poudre,6,3
2401,128,26,60,17,484,252,214,72,1260,cache_la_poudre,4,3
2401,224,19,365,71,765,191,254,194,713,cache_la_poudre,1,3
2401,296,24,350,160,319,147,225,215,1825,cache_la_poudre,6,3
2401,322,27,150,71,752,140,201,195,484,cache_la_poudre,10,3
2401,341,19,283,135,1366,177,209,168,752,cache_la_poudre,10,3
2402,113,22,228,-32,589,251,211,77,576,cache_la_poudre,1,3
2402,146,14,430,87,503,239,237,124,1062,cache_la_poudre,3,3
2403,36,14,339,101,424,218,208,123,408,cache_la_poudre,4,3
2403,59,21,192,-12,768,231,192,85,742,cache_la_poudre,10,3
2403,119,13,420,13,1074,242,228,112,1084,cache_la_poudre,2,3
2403,245,24,240,74,95,164,250,218,511,cache_la_poudre,10,3
2404,39,15,351,216,918,219,205,117,1167,cache_la_poudre,1,3
2404,58,14,361,79,391,230,209,109,446,cache_la_poudre,4,3
2404,351,19,300,152,1188,183,205,157,1132,cache_la_poudre,10,3
2405,124,14,420,15,1092,243,229,112,1104,cache_la_poudre,2,3
2406,35,30,127,33,918,202,161,78,659,cache_la_poudre,10,3
2406,120,11,270,68,1224,240,230,119,774,cache_la_poudre,6,3
2407,281,15,60,19,1080,176,240,203,1015,cache_la_poudre,10,3
2408,17,34,309,-4,755,172,150,96,1505,cache_la_poudre,10,3
2408,64,18,342,220,895,233,200,92,1140,cache_la_poudre,1,3
2408,96,27,90,32,564,251,190,50,1315,cache_la_poudre,4,3
2408,298,22,42,21,932,153,226,211,1332,cache_la_poudre,10,3
2409,36,23,0,0,660,212,184,98,390,cache_la_poudre,1,3
2409,76,13,95,38,926,236,216,109,524,cache_la_poudre,6,3
2409,132,31,255,154,1528,251,206,57,433,cache_la_poudre,3,3
2409,178,31,120,51,524,216,240,133,1150,cache_la_poudre,4,3
2409,289,29,309,129,573,126,221,229,1744,cache_la_poudre,10,3
2409,293,6,454,65,902,203,239,175,1329,cache_la_poudre,6,3
2409,334,23,134,20,1084,161,203,178,1140,cache_la_poudre,10,3
2409,339,28,459,219,1231,149,188,171,335,cache_la_poudre,10,3
2410,7,15,492,213,1423,200,208,143,540,cache_la_poudre,6,3
2410,60,5,270,72,1283,224,229,140,741,cache_la_poudre,6,3
2410,64,21,30,10,797,234,192,81,1082,cache_la_poudre,6,3
2410,338,15,150,72,1206,185,217,170,875,cache_la_poudre,10,3
2411,22,28,67,23,543,191,169,101,1015,cache_la_poudre,10,3
2411,53,5,240,73,1277,223,229,142,767,cache_la_poudre,6,3
2411,90,12,30,9,1020,238,221,112,1123,cache_la_poudre,6,3
2411,171,18,418,68,594,229,245,140,808,cache_la_poudre,3,3
2412,2,17,150,31,836,194,206,146,481,cache_la_poudre,6,3
2412,176,3,210,74,1213,221,241,156,824,cache_la_poudre,6,3
2413,11,8,0,0,930,212,224,150,1176,cache_la_poudre,6,3
2413,127,12,659,119,726,240,232,121,1061,cache_la_poudre,6,3
2413,198,5,395,69,960,218,244,161,1382,cache_la_poudre,6,3
2413,307,9,30,5,711,194,235,180,1559,cache_la_poudre,6,3
2413,321,26,180,83,765,144,204,196,514,cache_la_poudre,10,3
2414,48,22,134,-1,785,222,188,90,808,cache_la_poudre,10,3
2414,270,26,240,85,216,145,238,228,541,cache_la_poudre,10,3
2414,358,22,485,224,1294,180,193,146,424,cache_la_poudre,10,3
2415,96,32,331,227,850,251,175,26,1087,cache_la_poudre,1,3
2415,191,29,90,55,467,205,247,158,1182,cache_la_poudre,4,3
2415,282,12,30,4,685,188,241,193,1589,cache_la_poudre,6,3
2415,317,23,201,96,234,155,213,196,443,cache_la_poudre,10,3
2415,322,21,362,149,1282,164,215,189,721,cache_la_poudre,10,3
2416,152,26,108,56,382,241,229,100,1218,cache_la_poudre,4,3
2416,290,18,60,22,365,167,235,207,872,cache_la_poudre,10,3
2416,298,25,402,179,767,141,221,216,323,cache_la_poudre,10,3
2417,36,19,371,229,914,215,194,107,1127,cache_la_poudre,1,3
2417,87,9,216,63,218,233,226,125,511,cache_la_poudre,2,3
2418,72,23,108,4,601,239,190,71,484,cache_la_poudre,1,3
2418,107,24,190,77,932,252,205,67,1041,cache_la_poudre,5,3
2418,196,27,90,58,488,202,250,166,1170,cache_la_poudre,4,3
2418,216,4,120,48,1114,215,244,165,949,cache_la_poudre,6,3
2418,234,4,391,74,968,212,244,169,1369,cache_la_poudre,6,3
2418,274,27,379,116,300,137,234,231,859,cache_la_poudre,10,3
2419,316,26,408,194,808,143,209,201,285,cache_la_poudre,10,3
2420,106,17,108,34,940,247,216,92,960,cache_la_poudre,5,3
2421,8,21,400,233,934,191,194,136,1115,cache_la_poudre,6,3
2421,29,22,319,110,1485,207,187,108,335,cache_la_poudre,10,3
2421,32,22,153,37,636,209,186,104,1374,cache_la_poudre,5,3
2421,37,17,443,239,1061,217,200,113,1092,cache_la_poudre,6,3
2421,138,31,277,165,1464,249,212,68,499,cache_la_poudre,3,3
2421,181,22,466,78,658,222,248,148,845,cache_la_poudre,3,3
2422,19,16,210,61,1065,206,203,131,914,cache_la_poudre,6,3
2422,28,28,67,30,518,196,168,93,1008,cache_la_poudre,10,3
2422,88,26,124,46,607,248,188,53,1356,cache_la_poudre,4,3
2423,94,28,120,47,579,250,186,44,1328,cache_la_poudre,4,3
2424,110,7,331,34,1041,233,232,132,1062,cache_la_poudre,2,3
2424,175,10,300,80,1045,226,246,151,1426,cache_la_poudre,6,3
2424,303,19,67,19,960,164,227,202,1087,cache_la_poudre,6,3
2425,23,23,30,3,690,200,183,111,376,cache_la_poudre,6,3
2425,293,18,277,8,67,168,233,205,424,cache_la_poudre,10,3
2425,293,23,60,14,671,151,228,215,1613,cache_la_poudre,10,3
2425,313,18,295,-37,30,170,224,193,459,cache_la_poudre,10,3
2425,351,16,108,17,1052,191,212,158,1172,cache_la_poudre,10,3
2426,72,1,306,36,1040,219,237,154,1064,cache_la_poudre,2,3
2426,115,4,335,36,1062,227,236,144,1084,cache_la_poudre,2,3
2427,66,8,335,37,845,229,224,128,841,cache_la_poudre,2,3
2427,115,27,175,43,725,254,202,56,1279,cache_la_poudre,5,3
2427,298,28,242,147,242,131,217,220,1637,cache_la_poudre,10,3
2427,336,8,150,80,362,202,229,166,638,cache_la_poudre,6,3
2429,205,8,510,123,886,216,247,167,1222,cache_la_poudre,6,3
2429,325,26,402,232,1194,147,202,190,755,cache_la_poudre,10,3
2430,24,28,85,38,547,193,167,97,1032,cache_la_poudre,10,3
2430,30,20,0,0,720,210,192,111,350,cache_la_poudre,1,3
2430,48,22,42,-1,811,222,187,89,911,cache_la_poudre,10,3
2430,173,10,330,86,1053,226,245,150,1387,cache_la_poudre,6,3
2430,334,33,297,213,1176,129,178,177,962,cache_la_poudre,6,3
2431,23,4,256,41,824,218,231,151,830,cache_la_poudre,2,3
2431,346,15,402,226,1082,191,216,163,1012,cache_la_poudre,6,3
2432,57,28,277,69,671,226,170,60,691,cache_la_poudre,10,3
2432,139,15,618,162,799,242,234,117,1048,cache_la_poudre,3,3
2432,305,15,240,102,793,177,231,193,573,cache_la_poudre,6,3
2432,317,29,395,181,633,131,200,202,457,cache_la_poudre,10,3
2433,92,8,212,90,631,233,227,126,564,cache_la_poudre,3,3
2433,297,16,120,46,840,175,234,199,1415,cache_la_poudre,10,3
2434,7,30,319,9,722,170,166,121,1544,cache_la_poudre,10,3
2434,95,14,242,76,212,241,219,104,492,cache_la_poudre,2,3
2435,284,30,300,-7,451,123,224,233,1840,cache_la_poudre,10,3
2436,305,22,300,204,1182,152,221,207,930,cache_la_poudre,6,3
2436,307,20,180,52,300,160,224,202,510,cache_la_poudre,6,3
2437,106,23,42,15,742,252,205,68,295,cache_la_poudre,1,3
2437,305,29,212,111,313,128,210,216,782,cache_la_poudre,10,3
2437,336,17,150,49,997,179,214,173,999,cache_la_poudre,6,3
2438,66,17,306,48,1087,234,204,96,792,cache_la_poudre,10,3
2438,185,13,379,132,1020,222,249,157,1310,cache_la_poudre,6,3
2438,273,26,300,3,630,141,236,229,1651,cache_la_poudre,10,3
2438,284,22,306,-24,180,155,234,217,582,cache_la_poudre,10,3
2439,53,26,212,-9,793,224,176,70,789,cache_la_poudre,10,3
2439,114,16,234,77,201,246,223,101,525,cache_la_poudre,2,3
2440,82,11,283,82,255,235,220,115,450,cache_la_poudre,2,3
2440,178,17,454,97,700,225,248,149,819,cache_la_poudre,3,3
2440,197,22,150,80,404,208,252,169,1140,cache_la_poudre,4,3
2441,14,16,492,251,997,203,205,136,1006,cache_la_poudre,6,3
2441,311,25,400,186,607,143,213,206,485,cache_la_poudre,10,3
2441,320,26,467,219,924,144,205,196,212,cache_la_poudre,10,3
2441,356,18,417,225,1062,187,204,152,983,cache_la_poudre,6,3
2442,277,20,300,101,95,162,239,215,537,cache_la_poudre,10,3
2442,286,12,283,123,319,187,239,192,474,cache_la_poudre,10,3
2442,288,18,90,28,323,166,236,209,870,cache_la_poudre,10,3
2443,318,14,150,53,319,184,227,183,484,cache_la_poudre,6,3
2443,359,19,577,253,1321,189,202,148,524,cache_la_poudre,6,3
2444,101,10,60,14,849,237,227,120,1350,cache_la_poudre,6,3
2444,283,28,277,1,361,131,228,230,1809,cache_la_poudre,10,3
2445,71,26,67,2,834,238,179,57,819,cache_la_poudre,1,3
2445,89,20,42,8,655,245,205,80,1231,cache_la_poudre,5,3
2445,324,23,108,49,781,156,208,189,1478,cache_la_poudre,10,3
2445,343,27,543,242,1146,156,188,164,335,cache_la_poudre,10,3
2446,104,19,30,-3,779,248,214,87,283,cache_la_poudre,1,3
2446,247,23,201,38,192,166,250,217,430,cache_la_poudre,10,3
2446,326,9,60,8,457,198,230,172,1812,cache_la_poudre,6,3
2447,85,11,295,85,258,236,221,114,458,cache_la_poudre,2,3
2447,114,27,212,63,711,254,203,58,1276,cache_la_poudre,5,3
2447,118,24,300,113,1041,252,211,72,914,cache_la_poudre,6,3
2448,281,14,300,129,339,182,241,198,466,cache_la_poudre,2,3
2448,289,18,124,34,285,167,235,207,828,cache_la_poudre,10,3
2449,108,19,382,209,1600,249,214,85,365,cache_la_poudre,6,3
2450,67,11,350,92,319,231,218,119,391,cache_la_poudre,2,3
2450,107,17,30,9,560,247,217,92,1323,cache_la_poudre,5,3
2450,276,5,361,195,1506,207,241,173,485,cache_la_poudre,6,3
2450,334,21,277,129,324,168,208,176,300,cache_la_poudre,10,3
2450,343,29,570,243,1062,150,183,163,277,cache_la_poudre,10,3
2451,166,15,543,145,890,232,244,139,1120,cache_la_poudre,6,3
2451,225,0,190,46,878,218,238,157,1082,cache_la_poudre,6,3
2451,288,18,127,40,582,166,236,209,1697,cache_la_poudre,10,3
2451,292,26,108,45,696,138,225,222,1574,cache_la_poudre,10,3
2451,345,8,420,145,1040,204,227,162,1208,cache_la_poudre,6,3
2453,284,30,268,10,420,126,225,232,1855,cache_la_poudre,10,3
2453,312,26,404,187,1187,141,211,206,671,cache_la_poudre,10,3
2453,354,19,67,21,781,186,204,154,1318,cache_la_poudre,10,3
2454,17,10,395,184,785,212,219,144,816,cache_la_poudre,6,3
2454,97,11,323,182,1167,239,224,114,792,cache_la_poudre,6,3
2454,346,2,420,148,1024,215,235,158,1216,cache_la_poudre,6,3
2455,14,22,175,77,641,193,188,125,1123,cache_la_poudre,10,3
2455,116,24,216,95,782,253,209,70,1189,cache_la_poudre,5,3
2455,126,31,150,79,443,253,203,53,1195,cache_la_poudre,4,3
2455,321,13,404,223,1068,185,227,181,912,cache_la_poudre,6,3
2456,304,17,42,14,362,170,229,198,1907,cache_la_poudre,6,3
2457,73,23,242,73,598,239,190,70,1429,cache_la_poudre,5,3
2457,110,26,242,73,618,253,200,57,1383,cache_la_poudre,5,3
2457,314,17,190,-5,0,172,224,191,390,cache_la_poudre,10,3
2459,38,11,362,137,366,220,216,130,362,cache_la_poudre,2,3
2459,315,22,470,250,1061,157,216,197,752,cache_la_poudre,10,3
2459,339,18,90,27,752,178,211,170,1360,cache_la_poudre,6,3
2460,106,18,162,60,752,248,215,88,240,cache_la_poudre,2,3
2461,18,6,150,55,258,216,227,149,418,cache_la_poudre,6,3
2461,34,14,120,18,256,217,210,125,1874,cache_la_poudre,6,3
2461,111,28,242,-13,631,254,196,49,1360,cache_la_poudre,5,3
2461,266,7,480,155,973,202,243,180,1158,cache_la_poudre,6,3
2461,358,14,474,231,999,197,212,152,931,cache_la_poudre,6,3
2462,287,14,319,140,366,179,238,199,424,cache_la_poudre,10,3
2462,359,16,95,30,751,193,208,150,1338,cache_la_poudre,10,3
2463,285,18,240,0,85,167,237,209,484,cache_la_poudre,10,3
2464,281,22,247,1,120,154,236,219,534,cache_la_poudre,10,3
2465,69,13,85,22,283,233,214,110,1869,cache_la_poudre,6,3
2465,133,9,67,15,830,234,236,133,216,cache_la_poudre,2,3
2466,315,17,210,3,42,174,224,190,443,cache_la_poudre,10,3
2468,93,22,124,25,872,248,199,68,769,cache_la_poudre,1,3
2468,278,14,216,33,573,181,242,200,1682,cache_la_poudre,6,3
2468,305,22,309,5,150,152,221,207,616,cache_la_poudre,10,3
2469,355,15,499,222,957,193,211,155,911,cache_la_poudre,6,3
2470,52,30,300,103,674,220,162,56,750,cache_la_poudre,10,3
2470,301,20,212,35,481,161,227,205,1777,cache_la_poudre,10,3
2471,19,17,607,261,1126,206,203,130,391,cache_la_poudre,10,3
2471,75,15,108,28,268,237,212,103,1847,cache_la_poudre,6,3
2471,83,24,201,55,836,245,189,60,685,cache_la_poudre,1,3
2471,290,27,240,28,420,134,224,225,1844,cache_la_poudre,10,3
2471,317,16,153,8,0,175,224,188,376,cache_la_poudre,10,3
2471,320,16,180,8,30,177,223,186,417,cache_la_poudre,10,3
2472,49,29,242,-4,757,217,163,61,812,cache_la_poudre,10,3
2472,293,20,242,29,270,159,231,211,1762,cache_la_poudre,10,3
2472,298,22,324,192,162,152,225,211,1634,cache_la_poudre,10,3
2473,116,23,242,22,716,252,211,74,1252,cache_la_poudre,6,3
2473,159,8,404,95,382,229,242,145,454,cache_la_poudre,2,3
2473,287,18,212,54,488,168,236,208,1762,cache_la_poudre,10,3
2474,39,10,258,70,626,221,217,130,1550,cache_la_poudre,6,3
2474,70,13,127,31,242,234,213,108,1826,cache_la_poudre,6,3
2474,116,6,402,101,376,231,234,137,430,cache_la_poudre,2,3
2475,80,13,124,32,342,237,217,109,1888,cache_la_poudre,6,3
2475,274,7,170,73,661,202,242,179,1597,cache_la_poudre,6,3
2475,300,21,295,61,150,158,227,208,636,cache_la_poudre,10,3
2477,297,12,190,69,601,186,236,190,1637,cache_la_poudre,6,3
2477,308,11,182,42,484,189,233,184,1766,cache_la_poudre,6,3
2478,295,19,210,35,300,163,231,207,1804,cache_la_poudre,10,3
2478,340,15,532,88,1158,186,216,168,499,cache_la_poudre,6,3
2479,294,11,201,71,571,189,237,189,1657,cache_la_poudre,6,3
2479,305,22,283,16,120,155,223,205,594,cache_la_poudre,10,3
2480,12,25,190,88,626,186,180,122,1134,cache_la_poudre,10,3
2481,308,27,180,67,258,137,212,210,834,cache_la_poudre,10,3
2482,67,12,170,39,201,232,215,113,1784,cache_la_poudre,6,3
2482,299,19,242,19,90,164,229,204,552,cache_la_poudre,10,3
2483,41,26,190,6,816,212,172,80,875,cache_la_poudre,10,3
2483,355,5,180,32,743,211,230,157,1214,cache_la_poudre,6,3
2483,357,12,240,40,170,200,217,154,1824,cache_la_poudre,6,3
2484,88,16,30,11,424,242,211,93,1473,cache_la_poudre,5,3
2484,327,16,351,187,384,180,220,180,713,cache_la_poudre,10,3
2486,8,10,180,35,722,208,219,148,1233,cache_la_poudre,6,3
2486,40,22,30,9,942,216,185,95,949,cache_la_poudre,10,3
2486,91,13,443,239,895,240,219,108,864,cache_la_poudre,6,3
2486,152,24,503,233,912,241,233,107,684,cache_la_poudre,2,3
2486,324,7,180,43,301,203,233,169,1825,cache_la_poudre,6,3
2487,114,18,182,0,577,248,219,92,1401,cache_la_poudre,5,3
2488,294,11,283,45,150,188,237,189,1676,cache_la_poudre,6,3
2488,315,17,268,45,255,174,224,190,1922,cache_la_poudre,10,3
2489,330,23,516,265,983,161,206,182,765,cache_la_poudre,6,3
2490,356,4,201,47,212,214,233,157,1761,cache_la_poudre,6,3
2490,358,6,485,243,924,210,228,156,816,cache_la_poudre,6,3
2493,315,17,330,167,85,173,224,190,1570,cache_la_poudre,10,3
2494,45,10,162,21,540,223,218,129,1429,cache_la_poudre,6,3
2494,310,17,277,27,90,171,226,194,595,cache_la_poudre,10,3
2498,27,4,124,25,618,218,230,149,1338,cache_la_poudre,6,3
2498,90,5,153,31,642,227,232,139,1316,cache_la_poudre,6,3
2498,308,18,408,218,424,168,226,197,693,cache_la_poudre,10,3
2499,0,3,582,109,787,215,233,156,459,cache_la_poudre,6,3
2499,55,22,390,136,816,227,186,81,1370,cache_la_poudre,10,3
2499,102,15,67,16,390,244,219,100,1531,cache_la_poudre,5,3
2499,342,9,201,16,510,202,227,164,1490,cache_la_poudre,6,3
2500,81,20,240,50,837,243,199,77,470,cache_la_poudre,1,3
2500,89,26,228,57,892,248,187,51,664,cache_la_poudre,1,3
2500,90,17,60,17,300,243,211,92,1622,cache_la_poudre,5,3
2501,27,23,270,136,764,204,184,107,1371,cache_la_poudre,10,3
2503,13,12,182,53,853,208,216,143,402,cache_la_poudre,6,3
2511,350,11,361,68,108,200,221,160,1781,cache_la_poudre,6,3
2512,61,21,134,43,979,232,190,81,800,cache_la_poudre,10,3
2514,2,20,426,152,849,187,197,143,1318,cache_la_poudre,10,3
