elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2305,124,5,0,0,108,229,236,140,127,cache_la_poudre,11,4
2305,126,19,277,122,1350,248,223,95,983,cache_la_poudre,3,4
2305,131,11,0,0,890,238,234,126,842,cache_la_poudre,3,4
2305,137,9,0,0,849,234,237,134,815,cache_la_poudre,17,4
2306,100,30,240,109,684,252,184,36,1617,cache_la_poudre,3,4
2306,109,31,192,81,509,254,187,35,1782,cache_la_poudre,3,4
2306,111,26,212,109,858,253,203,61,1452,cache_la_poudre,3,4
2308,94,24,319,127,1106,249,196,61,1240,cache_la_poudre,3,4
2308,114,26,242,111,708,254,203,59,1598,cache_la_poudre,3,4
2308,129,30,365,14,1082,252,207,60,607,cache_la_poudre,3,4
2308,250,25,366,195,997,159,248,221,488,cache_la_poudre,3,4
2309,112,4,0,0,95,227,235,142,30,cache_la_poudre,11,4
2310,104,25,234,116,882,252,199,59,1434,cache_la_poudre,3,4
2310,114,14,300,127,1374,243,225,108,967,cache_la_poudre,6,4
2310,140,14,30,5,85,240,235,121,108,cache_la_poudre,11,4
2310,191,23,339,129,1214,212,250,160,1142,cache_la_poudre,3,4
2311,21,4,0,0,85,217,231,151,30,cache_la_poudre,10,4
2311,52,8,0,0,968,225,223,132,912,cache_la_poudre,14,4
2311,135,18,30,7,85,245,230,107,150,cache_la_poudre,11,4
2311,260,21,418,17,1260,164,246,218,819,cache_la_poudre,2,4
2312,344,8,0,0,1172,203,227,163,190,cache_la_poudre,16,4
2313,258,10,0,0,600,197,246,188,598,cache_la_poudre,17,4
2314,2,5,0,0,524,212,229,155,659,cache_la_poudre,17,4
2314,97,36,319,210,872,251,166,12,361,cache_la_poudre,3,4
2314,121,15,0,0,644,244,227,107,702,cache_la_poudre,17,4
2315,92,19,0,0,484,246,207,82,592,cache_la_poudre,17,4
2315,123,27,277,122,973,253,209,65,1357,cache_la_poudre,3,4
2315,211,21,488,21,1273,198,254,184,779,cache_la_poudre,6,4
2316,99,21,474,22,1357,249,206,76,938,cache_la_poudre,2,4
2318,103,24,319,134,1064,252,201,63,1282,cache_la_poudre,6,4
2318,120,36,376,231,700,253,184,24,295,cache_la_poudre,3,4
2318,131,27,247,121,732,251,214,73,1579,cache_la_poudre,3,4
2318,207,10,30,4,537,214,249,170,644,cache_la_poudre,17,4
2319,115,34,150,78,404,254,186,30,1888,cache_la_poudre,3,4
2319,119,26,277,125,932,253,207,64,1398,cache_la_poudre,3,4
2319,183,19,391,25,1273,222,249,152,872,cache_la_poudre,2,4
2320,229,20,324,207,999,187,254,199,466,cache_la_poudre,3,4
2321,104,22,272,124,691,251,205,71,1621,cache_la_poudre,3,4
2321,224,25,350,27,955,178,254,202,481,cache_la_poudre,3,4
2322,100,30,270,125,642,252,184,36,1660,cache_la_poudre,3,4
2322,149,26,313,28,1019,243,227,95,571,cache_la_poudre,3,4
2322,208,17,362,28,1224,206,253,178,812,cache_la_poudre,2,4
2323,137,30,451,197,1209,249,213,68,713,cache_la_poudre,3,4
2325,28,12,0,0,1260,215,213,133,162,cache_la_poudre,6,4
2325,130,30,300,214,937,252,208,61,400,cache_la_poudre,6,4
2325,137,46,361,225,785,238,175,12,335,cache_la_poudre,3,4
2325,248,28,437,31,1256,150,247,226,794,cache_la_poudre,6,4
2325,302,8,95,23,1184,199,237,177,162,cache_la_poudre,6,4
2326,261,6,404,143,1242,205,243,177,1140,cache_la_poudre,6,4
2327,96,19,516,33,1398,247,209,84,972,cache_la_poudre,2,4
2327,107,24,319,140,1022,252,204,65,1323,cache_la_poudre,6,4
2327,270,28,408,33,1237,137,236,232,789,cache_la_poudre,6,4
2328,2,19,0,0,866,191,201,145,1036,cache_la_poudre,10,4
2328,8,3,0,0,376,216,232,154,1343,cache_la_poudre,14,4
2328,50,12,0,0,924,225,214,121,967,cache_la_poudre,5,4
2328,112,26,277,134,890,253,203,61,1440,cache_la_poudre,3,4
2330,76,2,0,0,402,222,235,150,1356,cache_la_poudre,14,4
2331,135,3,0,0,361,225,238,148,1316,cache_la_poudre,14,4
2331,265,11,124,29,1180,192,245,192,134,cache_la_poudre,6,4
2332,30,4,484,251,1406,218,231,149,997,cache_la_poudre,2,4
2332,93,20,361,148,1068,247,206,79,1291,cache_la_poudre,6,4
2332,95,13,0,0,216,240,221,110,782,cache_la_poudre,4,4
2332,100,22,339,145,1045,250,205,72,1307,cache_la_poudre,6,4
2333,70,7,0,0,417,228,226,132,1396,cache_la_poudre,14,4
2333,172,24,454,39,1231,228,243,133,742,cache_la_poudre,6,4
2333,229,26,366,39,933,171,253,208,451,cache_la_poudre,6,4
2334,111,24,319,223,914,253,206,67,395,cache_la_poudre,6,4
2335,68,8,499,256,1423,228,225,130,1001,cache_la_poudre,2,4
2335,114,34,201,107,446,254,184,27,1847,cache_la_poudre,3,4
2336,65,14,511,251,1440,233,210,106,1006,cache_la_poudre,2,4
2336,121,22,319,143,979,251,216,81,1365,cache_la_poudre,6,4
2337,93,25,300,140,624,249,193,58,1682,cache_la_poudre,3,4
2337,137,30,421,43,1189,249,212,67,706,cache_la_poudre,6,4
2337,206,11,342,226,934,213,250,171,424,cache_la_poudre,6,4
2339,38,17,0,0,830,218,202,114,1061,cache_la_poudre,10,4
2339,114,23,297,142,872,252,209,71,1465,cache_la_poudre,3,4
2339,126,21,518,264,1476,250,220,87,1019,cache_la_poudre,2,4
2339,134,25,285,142,741,250,219,81,1584,cache_la_poudre,3,4
2340,99,21,404,159,1116,249,206,75,1262,cache_la_poudre,6,4
2341,88,20,0,0,853,245,203,79,1050,cache_la_poudre,5,4
2342,180,12,258,48,914,224,247,154,514,cache_la_poudre,6,4
2342,348,6,0,0,1448,209,231,160,351,cache_la_poudre,6,4
2343,43,12,0,0,930,222,213,123,1458,cache_la_poudre,5,4
2343,117,19,342,150,960,249,219,91,1390,cache_la_poudre,6,4
2343,124,33,182,102,277,253,196,42,1805,cache_la_poudre,3,4
2344,113,35,228,119,469,254,180,22,1826,cache_la_poudre,3,4
2344,117,17,404,160,1074,247,222,97,1302,cache_la_poudre,6,4
2345,157,24,240,104,192,239,235,111,1732,cache_la_poudre,3,4
2346,107,13,404,159,1032,241,224,110,1343,cache_la_poudre,6,4
2347,112,37,192,106,404,253,174,13,1889,cache_la_poudre,3,4
2347,240,19,277,53,892,181,252,205,484,cache_la_poudre,6,4
2347,267,25,400,53,1214,149,241,226,760,cache_la_poudre,6,4
2349,7,6,0,0,847,213,229,153,1513,cache_la_poudre,5,4
2349,62,8,0,0,484,227,223,130,850,cache_la_poudre,2,4
2350,82,21,330,129,607,244,197,73,1706,cache_la_poudre,3,4
2350,85,12,424,166,1099,237,220,112,1288,cache_la_poudre,6,4
2351,108,24,319,154,853,252,206,68,1489,cache_la_poudre,3,4
2353,114,8,424,160,1015,235,232,129,1370,cache_la_poudre,6,4
2353,117,9,228,59,960,236,232,128,573,cache_la_poudre,6,4
2353,117,13,424,166,1057,241,228,114,1329,cache_la_poudre,6,4
2355,79,11,0,0,1207,234,220,117,659,cache_la_poudre,16,4
2355,100,11,384,162,966,238,225,116,1399,cache_la_poudre,6,4
2355,253,17,365,61,1172,180,249,206,726,cache_la_poudre,6,4
2356,111,11,0,0,785,240,228,117,1132,cache_la_poudre,5,4
2356,129,43,376,66,764,246,174,9,342,cache_la_poudre,3,4
2358,55,8,0,0,566,225,223,132,850,cache_la_poudre,2,4
2358,130,29,212,117,255,252,209,62,1797,cache_la_poudre,3,4
2358,234,15,234,68,853,194,252,194,495,cache_la_poudre,6,4
2359,83,11,0,0,1234,236,220,114,633,cache_la_poudre,6,4
2360,75,19,350,139,592,239,201,84,1729,cache_la_poudre,3,4
2360,82,10,0,0,752,234,222,119,1173,cache_la_poudre,5,4
2360,119,36,192,119,361,253,184,25,1900,cache_la_poudre,3,4
2360,257,11,228,66,1107,193,247,192,752,cache_la_poudre,6,4
2362,107,22,324,165,811,251,208,73,1531,cache_la_poudre,3,4
2362,274,13,218,68,1082,184,243,198,722,cache_la_poudre,6,4
2363,254,24,277,73,850,159,247,222,459,cache_la_poudre,6,4
2365,85,15,30,6,1194,241,212,97,674,cache_la_poudre,6,4
2365,320,4,0,0,765,210,236,164,1572,cache_la_poudre,11,4
2366,84,16,390,145,595,241,211,95,1734,cache_la_poudre,6,4
2366,129,20,335,169,768,249,223,93,1573,cache_la_poudre,3,4
2367,111,18,391,170,618,247,218,93,1716,cache_la_poudre,6,4
2368,102,26,242,74,1026,252,196,55,631,cache_la_poudre,6,4
2370,92,17,382,173,882,244,212,91,1482,cache_la_poudre,6,4
2374,84,17,0,0,755,242,208,90,1112,cache_la_poudre,10,4
2374,131,20,362,177,750,248,225,96,1598,cache_la_poudre,6,4
2376,129,39,350,86,785,249,186,25,371,cache_la_poudre,3,4
2377,55,13,424,180,890,228,211,113,1492,cache_la_poudre,6,4
2377,253,16,272,83,1092,183,249,203,690,cache_la_poudre,6,4
2382,57,16,361,157,531,229,205,104,1794,cache_la_poudre,6,4
2385,207,5,459,188,633,217,245,164,1684,cache_la_poudre,6,4
2386,49,13,426,189,849,225,211,117,1519,cache_la_poudre,6,4
2386,76,17,335,161,509,238,207,93,1813,cache_la_poudre,6,4
2388,65,21,0,0,722,234,193,81,1140,cache_la_poudre,10,4
2390,55,21,0,0,626,228,190,85,408,cache_la_poudre,1,4
2391,6,14,0,0,510,202,213,146,1351,cache_la_poudre,11,4
2393,49,19,0,0,693,224,195,97,1170,cache_la_poudre,10,4
2397,158,19,324,107,806,237,239,125,400,cache_la_poudre,6,4
2400,90,2,443,203,767,223,235,148,1570,cache_la_poudre,6,4
2401,16,16,30,3,470,204,204,133,1320,cache_la_poudre,11,4
2410,71,10,0,0,446,231,221,121,1320,cache_la_poudre,6,4
2414,43,8,0,0,400,222,222,135,1293,cache_la_poudre,6,4
2426,92,17,30,8,702,245,211,89,1173,cache_la_poudre,5,4
2438,87,9,30,4,400,234,225,123,1318,cache_la_poudre,6,4
2439,34,9,0,0,371,219,221,138,1289,cache_la_poudre,6,4
2457,77,19,0,0,466,240,202,84,1415,cache_la_poudre,5,4
2476,85,3,0,0,433,223,234,147,1261,cache_la_poudre,6,4
2479,2,7,0,0,417,210,226,154,1234,cache_la_poudre,6,4
2483,60,10,0,0,301,228,219,123,1590,cache_la_poudre,5,4
2483,109,11,0,0,365,240,227,116,1523,cache_la_poudre,5,4
1871,36,19,134,26,120,215,194,107,797,cache_la_poudre,2,6
1872,12,27,85,25,60,182,174,118,577,cache_la_poudre,5,6
1872,35,21,120,18,85,213,189,104,797,cache_la_poudre,1,6
1874,18,14,0,0,90,208,209,135,793,cache_la_poudre,5,6
1879,18,14,0,0,120,208,210,137,767,cache_la_poudre,5,6
1880,38,21,150,38,120,215,189,100,787,cache_la_poudre,2,6
1886,11,19,85,18,67,197,199,135,771,cache_la_poudre,1,6
1886,43,20,30,12,124,220,193,100,752,cache_la_poudre,5,6
1888,20,22,120,38,90,200,189,119,696,cache_la_poudre,2,6
1888,344,22,124,32,95,170,199,164,793,cache_la_poudre,5,6
1890,14,28,108,43,90,181,169,112,607,cache_la_poudre,5,6
1894,47,22,42,15,153,221,187,90,726,cache_la_poudre,1,6
1895,21,16,42,5,180,208,205,130,716,cache_la_poudre,1,6
1895,26,22,153,45,120,204,188,112,730,cache_la_poudre,2,6
1896,337,12,30,6,175,195,224,168,732,cache_la_poudre,5,6
1898,10,22,95,28,85,191,191,132,742,cache_la_poudre,1,6
1900,20,25,124,49,108,193,177,110,641,cache_la_poudre,5,6
1903,1,21,150,52,120,184,195,144,721,cache_la_poudre,2,6
1903,26,18,67,13,210,209,198,121,691,cache_la_poudre,1,6
1905,19,27,134,58,120,188,171,108,636,cache_la_poudre,5,6
1905,27,22,182,56,150,205,188,111,760,cache_la_poudre,2,6
1906,316,26,162,50,134,143,209,201,805,cache_la_poudre,5,6
1909,21,22,180,60,150,199,187,117,755,cache_la_poudre,2,6
1909,31,26,201,67,162,203,174,94,794,cache_la_poudre,2,6
1910,262,24,0,0,182,154,244,224,745,cache_la_poudre,1,6
1910,350,19,85,32,67,181,204,158,706,cache_la_poudre,1,6
1911,9,21,108,39,95,192,194,134,713,cache_la_poudre,1,6
1914,359,19,180,63,153,189,202,148,750,cache_la_poudre,5,6
1916,351,21,180,65,150,178,199,156,755,cache_la_poudre,5,6
1917,6,25,180,66,150,180,182,131,751,cache_la_poudre,2,6
1921,308,31,175,64,150,122,204,215,792,cache_la_poudre,5,6
1922,4,15,30,2,272,200,211,147,679,cache_la_poudre,1,6
1923,38,30,108,33,242,204,158,71,649,cache_la_poudre,1,6
1924,35,32,228,76,210,198,152,68,866,cache_la_poudre,5,6
1926,2,36,124,80,108,147,148,120,663,cache_la_poudre,5,6
1927,16,31,175,77,150,179,161,104,663,cache_la_poudre,5,6
1927,50,26,108,53,201,221,173,71,671,cache_la_poudre,1,6
1928,36,28,95,29,268,206,168,82,642,cache_la_poudre,1,6
1930,37,24,85,21,285,211,180,94,638,cache_la_poudre,1,6
1932,251,26,30,10,240,154,247,224,743,cache_la_poudre,1,6
1933,5,30,210,82,180,167,167,125,781,cache_la_poudre,5,6
1935,2,15,150,48,120,198,211,149,636,cache_la_poudre,1,6
1936,10,13,30,7,331,206,213,144,638,cache_la_poudre,1,6
1936,48,28,127,57,190,217,168,68,644,cache_la_poudre,1,6
1937,36,35,153,82,150,195,142,59,890,cache_la_poudre,5,6
1938,345,26,240,87,212,159,189,161,808,cache_la_poudre,5,6
1939,40,32,124,40,240,204,153,64,624,cache_la_poudre,1,6
1940,48,27,201,89,190,219,172,71,730,cache_la_poudre,1,6
1940,355,33,95,26,120,149,163,138,850,cache_la_poudre,5,6
1941,39,31,190,86,180,205,158,68,900,cache_la_poudre,5,6
1942,15,30,240,91,210,178,163,107,812,cache_la_poudre,5,6
1942,342,37,150,93,120,119,157,160,721,cache_la_poudre,5,6
1944,341,32,247,89,218,137,175,166,886,cache_la_poudre,5,6
1946,49,17,30,4,330,225,202,105,595,cache_la_poudre,1,6
1948,1,15,90,28,330,198,211,150,732,cache_la_poudre,1,6
1951,33,36,150,96,150,188,137,60,907,cache_la_poudre,5,6
1952,46,28,108,10,270,216,167,69,595,cache_la_poudre,1,6
1953,305,19,124,62,95,166,227,200,579,cache_la_poudre,1,6
1954,30,28,277,103,256,199,168,90,824,cache_la_poudre,5,6
1957,11,36,270,106,240,160,145,103,845,cache_la_poudre,5,6
1957,345,31,268,102,242,145,177,160,926,cache_la_poudre,5,6
1958,298,13,153,38,390,185,235,191,752,cache_la_poudre,1,6
1961,33,33,228,112,201,193,148,70,722,cache_la_poudre,5,6
1962,4,20,0,0,361,189,196,140,582,cache_la_poudre,1,6
1963,30,38,285,118,247,180,132,61,883,cache_la_poudre,5,6
1964,233,31,90,42,240,153,249,218,787,cache_la_poudre,1,6
1965,63,16,30,5,301,232,205,100,534,cache_la_poudre,1,6
1966,359,35,190,117,175,147,154,128,721,cache_la_poudre,5,6
1966,360,31,301,115,277,158,165,132,859,cache_la_poudre,5,6
1967,7,39,150,112,150,146,137,106,892,cache_la_poudre,5,6
1967,40,35,180,112,180,199,143,54,918,cache_la_poudre,5,6
1968,21,11,0,0,306,212,216,139,516,cache_la_poudre,1,6
1968,42,19,134,39,420,219,195,104,711,cache_la_poudre,1,6
1968,354,37,134,46,150,136,152,136,870,cache_la_poudre,5,6
1969,271,21,182,47,390,160,242,218,778,cache_la_poudre,1,6
1970,340,35,285,115,256,127,168,167,902,cache_la_poudre,5,6
1971,18,30,306,120,285,182,163,103,853,cache_la_poudre,5,6
1971,288,30,247,122,210,125,222,230,825,cache_la_poudre,5,6
1972,3,36,180,123,150,147,147,119,730,cache_la_poudre,5,6
1972,61,26,85,12,270,231,178,64,552,cache_la_poudre,1,6
1973,43,22,124,13,240,218,185,91,553,cache_la_poudre,1,6
1973,346,11,216,44,480,199,223,162,741,cache_la_poudre,1,6
1974,336,29,295,119,272,144,187,174,953,cache_la_poudre,5,6
1976,76,24,67,16,270,241,188,64,531,cache_la_poudre,1,6
1977,336,35,295,122,268,122,170,174,892,cache_la_poudre,5,6
1979,34,21,190,41,480,211,189,105,713,cache_la_poudre,1,6
1980,38,14,150,20,210,219,208,121,534,cache_la_poudre,1,6
1982,237,31,150,60,270,149,248,222,816,cache_la_poudre,1,6
1982,320,4,170,14,180,209,236,165,516,cache_la_poudre,1,6
1983,17,21,228,45,510,197,190,123,731,cache_la_poudre,1,6
1983,61,34,295,132,283,225,149,29,815,cache_la_poudre,1,6
1983,337,20,30,15,342,172,208,173,525,cache_la_poudre,10,6
1986,242,24,210,64,360,166,251,216,819,cache_la_poudre,1,6
1986,327,33,306,130,270,122,182,188,882,cache_la_poudre,5,6
1986,356,35,331,135,306,145,157,134,888,cache_la_poudre,5,6
1987,328,23,124,65,180,157,206,184,850,cache_la_poudre,1,6
1988,354,18,150,28,474,188,206,154,607,cache_la_poudre,10,6
1989,13,34,300,138,270,166,150,102,870,cache_la_poudre,5,6
1989,291,28,272,140,240,130,222,226,845,cache_la_poudre,5,6
1990,30,7,95,22,212,218,226,143,467,cache_la_poudre,1,6
1990,252,21,120,68,210,168,249,216,830,cache_la_poudre,1,6
1991,50,34,283,145,256,213,145,40,782,cache_la_poudre,1,6
1991,342,34,210,142,180,132,168,162,771,cache_la_poudre,5,6
1992,288,17,247,70,420,169,236,206,819,cache_la_poudre,1,6
1994,260,19,268,74,480,170,247,213,797,cache_la_poudre,1,6
1995,41,21,210,73,240,217,189,98,882,cache_la_poudre,1,6
1995,357,20,0,0,309,184,199,149,443,cache_la_poudre,10,6
1997,274,18,256,75,450,170,242,210,808,cache_la_poudre,1,6
1998,326,15,295,69,540,182,222,179,779,cache_la_poudre,1,6
1999,28,15,270,77,330,213,207,127,886,cache_la_poudre,1,6
1999,299,6,150,77,210,202,238,175,853,cache_la_poudre,1,6
1999,310,4,180,77,240,209,237,166,858,cache_la_poudre,1,6
2000,324,29,330,145,331,135,195,193,939,cache_la_poudre,1,6
2001,54,17,67,16,228,228,202,102,426,cache_la_poudre,1,6
2002,49,32,351,151,335,214,153,50,875,cache_la_poudre,1,6
2003,298,12,323,82,540,185,236,190,808,cache_la_poudre,1,6
2005,322,17,300,83,360,175,221,185,899,cache_la_poudre,1,6
2005,332,20,192,55,532,171,211,178,664,cache_la_poudre,10,6
2008,0,36,247,159,228,146,151,125,781,cache_la_poudre,5,6
2008,272,16,313,86,450,176,243,206,864,cache_la_poudre,1,6
2008,339,22,0,0,324,168,203,170,430,cache_la_poudre,10,6
2014,31,18,30,6,319,213,199,117,390,cache_la_poudre,10,6
2014,324,22,212,52,541,160,211,188,655,cache_la_poudre,10,6
2016,25,24,108,40,430,200,182,108,541,cache_la_poudre,10,6
2016,344,34,240,167,210,133,165,158,794,cache_la_poudre,5,6
2017,296,16,60,19,277,172,233,200,485,cache_la_poudre,10,6
2018,324,23,0,0,342,155,209,190,418,cache_la_poudre,10,6
2020,354,37,240,171,210,135,150,135,789,cache_la_poudre,5,6
2024,327,35,330,175,300,116,178,190,895,cache_la_poudre,5,6
2025,13,19,120,3,212,198,197,132,342,cache_la_poudre,10,6
2028,22,35,360,183,323,175,144,83,934,cache_la_poudre,5,6
2029,4,37,391,178,365,147,145,116,947,cache_la_poudre,5,6
2030,9,25,90,45,417,183,181,127,503,cache_la_poudre,10,6
2030,349,20,384,88,660,179,203,159,785,cache_la_poudre,10,6
2031,31,22,295,69,618,208,186,105,700,cache_la_poudre,10,6
2031,58,33,323,182,306,223,151,35,841,cache_la_poudre,1,6
2032,19,31,285,183,268,180,158,98,810,cache_la_poudre,5,6
2034,22,23,108,12,234,199,185,115,324,cache_la_poudre,10,6
2034,247,26,335,-23,573,156,248,223,888,cache_la_poudre,1,6
2034,324,29,270,185,240,136,196,193,824,cache_la_poudre,5,6
2035,318,29,60,16,270,132,199,201,366,cache_la_poudre,10,6
2036,61,29,30,14,319,229,168,52,351,cache_la_poudre,1,6
2038,237,20,295,-19,607,179,253,206,912,cache_la_poudre,1,6
2038,292,26,361,116,395,140,225,221,942,cache_la_poudre,1,6
2040,3,21,365,78,690,186,194,141,752,cache_la_poudre,10,6
2041,282,27,366,-16,514,136,230,228,902,cache_la_poudre,1,6
2042,37,23,301,82,631,212,181,94,696,cache_la_poudre,10,6
2042,41,32,371,-21,400,206,154,62,932,cache_la_poudre,1,6
2044,312,28,60,24,324,133,206,208,560,cache_la_poudre,10,6
2044,331,24,30,8,351,158,203,181,607,cache_la_poudre,10,6
2044,337,37,360,195,330,116,163,170,924,cache_la_poudre,5,6
2046,7,28,90,51,433,173,172,125,495,cache_la_poudre,10,6
2046,38,30,313,197,295,205,161,73,840,cache_la_poudre,5,6
2046,234,19,268,-11,612,185,253,202,942,cache_la_poudre,1,6
2047,287,25,361,-10,488,143,230,222,940,cache_la_poudre,1,6
2047,326,17,30,8,524,176,219,182,666,cache_la_poudre,14,6
2048,322,30,60,33,270,129,193,195,384,cache_la_poudre,10,6
2049,321,17,242,-8,700,173,220,186,932,cache_la_poudre,1,6
2050,322,28,42,18,424,139,200,195,558,cache_la_poudre,14,6
2052,53,28,60,30,297,222,168,62,323,cache_la_poudre,10,6
2052,321,28,42,19,459,137,200,196,600,cache_la_poudre,10,6
2053,14,34,390,202,360,168,150,101,962,cache_la_poudre,5,6
2054,252,23,324,-3,547,163,248,219,924,cache_la_poudre,1,6
2054,273,22,228,-3,648,156,240,220,967,cache_la_poudre,1,6
2054,330,33,42,27,300,125,181,185,426,cache_la_poudre,10,6
2055,325,26,85,42,342,147,202,190,569,cache_la_poudre,10,6
2055,352,35,362,-8,408,139,159,142,967,cache_la_poudre,5,6
2056,341,16,162,58,404,184,214,168,604,cache_la_poudre,10,6
2057,352,29,390,-123,720,157,177,149,781,cache_la_poudre,10,6
2057,355,17,270,0,726,189,207,154,900,cache_la_poudre,1,6
2059,6,27,360,1,720,176,178,129,811,cache_la_poudre,10,6
2059,332,31,42,20,379,135,185,181,636,cache_la_poudre,10,6
2060,287,25,339,2,495,142,228,223,968,cache_la_poudre,1,6
2060,328,32,60,26,395,128,186,188,534,cache_la_poudre,10,6
2060,341,27,0,0,404,152,188,168,361,cache_la_poudre,10,6
2061,35,27,90,39,277,205,169,84,295,cache_la_poudre,10,6
2062,16,30,190,-80,558,180,165,107,571,cache_la_poudre,10,6
2062,360,30,300,213,272,162,171,135,845,cache_la_poudre,5,6
2063,41,29,306,-117,659,210,165,73,691,cache_la_poudre,10,6
2063,221,24,258,5,589,184,254,197,977,cache_la_poudre,1,6
2064,316,33,85,32,376,118,193,206,618,cache_la_poudre,10,6
2065,34,34,108,71,180,194,147,66,451,cache_la_poudre,10,6
2065,312,16,30,12,579,174,226,192,745,cache_la_poudre,14,6
2066,36,22,190,98,192,212,185,99,430,cache_la_poudre,4,6
2067,0,15,0,0,450,196,210,150,721,cache_la_poudre,10,6
2067,318,29,330,218,300,132,200,201,878,cache_la_poudre,5,6
2068,315,14,228,70,469,183,228,185,659,cache_la_poudre,10,6
2069,22,29,42,21,60,188,166,99,765,cache_la_poudre,4,6
2069,323,35,360,220,330,114,182,195,912,cache_la_poudre,5,6
2070,330,34,67,43,365,120,176,183,511,cache_la_poudre,10,6
2072,4,36,366,8,424,152,149,116,1006,cache_la_poudre,5,6
2073,58,20,201,81,216,230,193,87,443,cache_la_poudre,4,6
2073,338,27,247,-69,607,150,189,171,631,cache_la_poudre,10,6
2074,8,36,420,223,390,156,147,109,990,cache_la_poudre,5,6
2074,12,31,420,223,390,172,162,112,990,cache_la_poudre,5,6
2074,294,23,384,10,418,151,228,214,1025,cache_la_poudre,5,6
2075,9,5,180,17,738,215,230,153,891,cache_la_poudre,2,6
2075,36,33,134,67,492,197,148,63,514,cache_la_poudre,10,6
2075,106,23,30,9,421,251,206,71,693,cache_la_poudre,1,6
2075,266,23,361,11,446,155,243,223,1015,cache_la_poudre,1,6
2075,340,29,0,0,424,147,185,169,360,cache_la_poudre,10,6
2075,340,38,420,224,390,116,158,164,992,cache_la_poudre,5,6
2076,27,24,30,5,175,201,180,105,516,cache_la_poudre,15,6
2077,53,32,127,32,212,219,155,46,492,cache_la_poudre,10,6
2078,6,21,240,20,789,189,194,138,930,cache_la_poudre,1,6
2078,18,30,182,-64,576,182,163,103,570,cache_la_poudre,10,6
2079,324,32,360,230,330,126,189,193,908,cache_la_poudre,5,6
2080,334,34,85,51,335,125,175,177,488,cache_la_poudre,10,6
2081,66,34,150,35,216,230,153,28,484,cache_la_poudre,10,6
2082,322,35,95,38,402,113,182,197,648,cache_la_poudre,10,6
2084,22,29,330,26,781,187,164,98,841,cache_la_poudre,10,6
2084,28,32,120,62,277,191,154,81,256,cache_la_poudre,10,6
2085,5,22,134,65,408,185,191,137,636,cache_la_poudre,10,6
2086,323,33,30,26,446,118,185,196,390,cache_la_poudre,10,6
2086,330,36,379,22,360,115,173,184,942,cache_la_poudre,5,6
2086,356,30,309,-94,716,159,173,142,721,cache_la_poudre,10,6
2087,94,30,150,37,210,251,179,34,466,cache_la_poudre,10,6
2087,274,28,319,23,480,136,234,231,1034,cache_la_poudre,1,6
2087,325,35,85,48,418,116,180,192,671,cache_la_poudre,10,6
2088,27,27,283,-92,691,197,169,95,691,cache_la_poudre,10,6
2089,58,22,30,16,484,230,189,82,755,cache_la_poudre,10,6
2089,274,25,342,25,450,145,237,227,1044,cache_la_poudre,1,6
2089,325,33,95,55,371,121,184,192,531,cache_la_poudre,10,6
2089,326,29,42,22,481,136,194,190,750,cache_la_poudre,10,6
2089,356,21,30,5,234,182,197,149,458,cache_la_poudre,10,6
2090,13,11,30,-5,297,210,218,145,418,cache_la_poudre,10,6
2090,38,25,42,6,95,211,178,90,742,cache_la_poudre,4,6
2090,44,30,120,39,180,212,160,64,481,cache_la_poudre,10,6
2090,349,33,335,-90,741,142,167,151,751,cache_la_poudre,10,6
2090,359,24,201,77,469,177,188,142,685,cache_la_poudre,10,6
2091,26,34,90,40,108,183,146,78,677,cache_la_poudre,10,6
2091,34,32,85,40,150,196,153,72,612,cache_la_poudre,10,6
2091,338,27,0,0,446,151,191,172,361,cache_la_poudre,10,6
2092,15,33,192,112,216,172,155,102,474,cache_la_poudre,10,6
2092,279,26,297,28,510,139,232,228,1026,cache_la_poudre,1,6
2093,54,34,150,46,234,217,146,36,469,cache_la_poudre,10,6
2093,325,34,362,29,390,117,182,193,977,cache_la_poudre,5,6
2094,358,22,42,16,216,180,193,146,474,cache_la_poudre,10,6
2095,15,27,300,37,812,185,173,114,872,cache_la_poudre,10,6
2096,312,27,350,32,420,137,209,207,1012,cache_la_poudre,5,6
2096,325,32,85,41,459,125,187,192,722,cache_la_poudre,10,6
2096,339,35,424,32,420,125,168,168,1022,cache_la_poudre,5,6
2096,340,20,30,8,890,173,206,169,797,cache_la_poudre,14,6
2096,351,36,295,32,474,132,154,143,1024,cache_la_poudre,5,6
2098,102,28,180,48,240,253,190,45,430,cache_la_poudre,10,6
2098,348,38,361,34,451,123,150,147,1006,cache_la_poudre,5,6
2099,56,31,120,21,242,223,158,46,467,cache_la_poudre,10,6
2099,309,26,30,16,782,140,212,208,902,cache_la_poudre,10,6
2099,359,21,30,4,541,184,196,145,812,cache_la_poudre,10,6
2100,4,26,268,96,514,176,180,133,738,cache_la_poudre,10,6
2100,28,26,256,-80,666,199,173,98,661,cache_la_poudre,10,6
2100,45,1,30,-8,1040,219,236,154,655,cache_la_poudre,14,6
2101,54,33,330,37,400,219,152,42,960,cache_la_poudre,1,6
2101,57,31,120,50,182,224,161,48,480,cache_la_poudre,10,6
