elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
3217,126,10,534,69,5837,237,233,126,1618,rawah,29,1
3217,153,6,60,4,5882,228,240,146,968,rawah,23,1
3217,165,3,95,4,6005,222,240,154,911,rawah,19,1
3217,185,15,150,15,3663,222,249,156,2929,rawah,22,1
3217,201,6,150,7,5721,218,245,163,1075,rawah,23,1
3217,208,30,573,-3,1667,185,251,184,3532,rawah,29,1
3217,298,14,541,122,5238,181,235,193,2045,rawah,22,1
3217,301,7,67,14,4679,201,237,176,484,rawah,38,1
3217,315,7,170,38,4383,202,235,172,3048,rawah,29,1
3218,16,7,124,4,5514,214,226,148,876,rawah,22,1
3218,18,25,417,142,940,192,178,113,830,rawah,22,1
3218,20,20,162,39,1570,201,192,122,331,rawah,22,1
3218,30,9,0,0,3019,218,220,138,1950,rawah,22,1
3218,34,3,30,0,3128,219,232,149,1615,rawah,22,1
3218,35,13,228,13,3247,218,211,127,4682,rawah,39,1
3218,54,13,90,-7,1396,227,211,114,1594,rawah,38,1
3218,57,7,153,5,5995,225,226,136,1168,rawah,22,1
3218,57,7,30,4,5461,225,226,136,774,rawah,22,1
3218,67,12,391,10,3927,232,216,115,3112,rawah,23,1
3218,68,3,920,27,3886,222,234,148,2375,rawah,19,1
3218,69,4,85,-2,4573,224,231,143,1772,rawah,38,1
3218,73,9,598,43,4097,231,223,124,2770,rawah,23,1
3218,73,9,470,70,5915,231,223,124,1812,rawah,29,1
3218,96,7,541,10,3946,232,229,129,2971,rawah,23,1
3218,96,14,120,13,2941,241,219,105,4993,rawah,29,1
3218,126,18,201,65,1501,247,226,101,2591,rawah,30,1
3218,147,35,792,337,1248,242,211,66,2912,rawah,29,1
3218,153,7,421,46,4442,229,241,144,1714,rawah,29,1
3218,330,4,371,46,4523,210,235,163,1660,rawah,29,1
3218,330,11,60,8,3087,193,226,172,4135,rawah,23,1
3218,340,18,0,0,2971,180,212,169,4203,rawah,39,1
3218,350,17,459,27,3548,187,210,159,3098,rawah,30,1
3218,352,5,882,50,3972,211,231,158,2253,rawah,23,1
3218,353,6,902,50,4013,210,230,158,2225,rawah,23,1
3219,34,5,124,6,6053,219,228,145,845,rawah,19,1
3219,40,7,0,0,3059,221,224,138,1890,rawah,22,1
3219,49,9,42,5,2424,224,220,129,1194,rawah,23,1
3219,63,14,664,-4,1100,232,211,109,2015,rawah,29,1
3219,72,6,210,17,5931,227,228,136,685,rawah,23,1
3219,78,22,255,23,5304,242,194,72,1252,rawah,29,1
3219,104,4,175,9,4814,226,234,143,2051,rawah,22,1
3219,108,11,541,71,5949,239,227,118,1719,rawah,29,1
3219,128,11,497,79,799,238,233,124,2577,rawah,22,1
3219,140,7,210,-10,4387,231,238,139,957,rawah,29,1
3219,184,18,212,26,738,221,249,155,1150,rawah,22,1
3219,225,5,150,-1,6020,213,245,169,1533,rawah,22,1
3219,248,9,60,5,5020,202,247,183,402,rawah,22,1
3219,279,17,247,65,4658,171,240,208,3467,rawah,29,1
3219,288,10,120,47,4897,192,239,188,760,rawah,23,1
3219,354,9,242,28,1465,206,225,158,2318,rawah,29,1
3220,18,9,90,5,5420,213,221,144,649,rawah,22,1
3220,40,4,0,0,5976,220,231,147,485,rawah,23,1
3220,60,5,60,7,5800,224,229,140,1116,rawah,22,1
3220,135,19,457,129,5299,246,229,104,1544,rawah,30,1
3220,140,11,42,3,2836,236,237,130,693,rawah,22,1
3220,151,6,90,17,4857,228,240,146,492,rawah,29,1
3220,163,13,258,57,5023,232,243,139,1558,rawah,30,1
3220,328,7,0,0,3720,203,232,168,1624,rawah,22,1
3220,333,6,108,9,5635,205,232,165,853,rawah,22,1
3221,10,5,268,0,5584,214,229,152,1731,rawah,22,1
3221,12,8,170,13,3845,212,224,149,3649,rawah,29,1
3221,14,9,391,49,4441,212,222,147,1681,rawah,29,1
3221,15,3,342,30,3314,217,233,154,3673,rawah,23,1
3221,29,9,134,12,5286,217,221,139,579,rawah,22,1
3221,36,6,633,49,4214,220,226,142,1920,rawah,29,1
3221,40,13,0,0,1650,221,212,124,641,rawah,23,1
3221,41,16,60,20,3013,221,204,114,2393,rawah,29,1
3221,46,18,182,31,1263,223,197,103,1395,rawah,29,1
3221,55,14,30,0,2832,228,210,112,2278,rawah,22,1
3221,59,15,67,8,4321,230,207,105,1976,rawah,23,1
3221,62,6,124,13,3926,225,228,138,3368,rawah,29,1
3221,88,29,150,58,4920,248,180,40,1477,rawah,30,1
3221,106,9,192,1,2768,235,229,125,872,rawah,23,1
3221,144,4,95,2,5834,226,239,147,633,rawah,22,1
3221,214,2,85,0,5769,217,240,160,1652,rawah,22,1
3221,282,16,242,67,4645,174,239,205,3439,rawah,29,1
3221,317,8,977,46,4134,200,233,173,2401,rawah,23,1
3221,323,5,0,0,5823,208,235,166,721,rawah,23,1
3221,324,15,85,12,3132,182,223,181,4169,rawah,23,1
3221,331,12,446,30,3486,190,224,173,3163,rawah,30,1
3221,346,2,30,3,3223,215,235,158,1590,rawah,22,1
3221,349,8,1041,49,4019,206,227,160,2329,rawah,23,1
3221,350,12,108,7,2297,198,219,160,2547,rawah,29,1
3221,351,6,30,0,4112,209,229,159,1224,rawah,22,1
3222,25,9,0,0,3032,216,221,141,1974,rawah,22,1
3222,27,4,180,-5,5827,218,230,149,661,rawah,23,1
3222,53,2,0,0,4498,221,234,150,1842,rawah,38,1
3222,53,14,0,0,2580,227,209,112,2681,rawah,22,1
3222,59,4,0,0,6004,223,231,143,457,rawah,23,1
3222,59,17,532,-25,636,230,203,101,2553,rawah,22,1
3222,99,11,524,68,1248,238,225,117,2254,rawah,38,1
3222,105,18,150,-13,1237,247,215,90,2676,rawah,22,1
3222,113,9,510,82,774,236,231,126,2597,rawah,22,1
3222,120,5,30,0,5968,229,235,140,499,rawah,23,1
3222,146,3,60,1,5819,224,239,150,1650,rawah,22,1
3222,180,3,90,1,5953,220,241,156,1593,rawah,22,1
3222,299,11,525,-1,5327,190,236,186,1921,rawah,22,1
3222,314,34,192,46,2563,112,192,209,2743,rawah,39,1
3222,321,6,127,9,5648,204,234,169,849,rawah,22,1
3222,352,7,663,78,6293,208,228,158,1362,rawah,29,1
3223,24,5,180,-7,5883,217,230,149,616,rawah,23,1
3223,30,18,124,45,870,212,197,116,1556,rawah,22,1
3223,40,12,30,1,2670,221,213,125,2554,rawah,22,1
3223,47,19,85,-5,1643,223,196,100,2851,rawah,29,1
3223,55,11,228,68,655,227,216,121,1672,rawah,22,1
3223,56,3,42,1,4516,222,232,146,1801,rawah,38,1
3223,58,6,256,-15,573,225,227,137,2310,rawah,22,1
3223,108,18,134,29,1573,248,216,90,2635,rawah,22,1
3223,126,15,552,75,5895,244,229,111,1638,rawah,29,1
3223,135,28,175,84,3035,250,215,72,3291,rawah,29,1
3223,151,6,120,20,4843,228,240,146,511,rawah,29,1
3223,153,2,192,-6,4588,222,239,153,757,rawah,29,1
3223,158,4,162,20,4776,225,240,150,576,rawah,29,1
3223,223,8,67,9,5006,210,248,175,474,rawah,22,1
3223,237,7,90,9,4993,209,246,175,417,rawah,22,1
3223,249,3,297,27,5974,212,242,167,1708,rawah,22,1
3223,252,10,150,44,4485,197,247,188,3220,rawah,29,1
3223,286,6,216,44,4440,203,240,176,3019,rawah,29,1
3223,288,19,350,112,1158,163,234,210,2072,rawah,29,1
3223,293,15,306,89,1262,176,235,199,2143,rawah,29,1
3223,354,2,42,2,5842,215,235,157,1561,rawah,22,1
3223,356,11,30,-4,4233,203,221,156,1101,rawah,22,1
3224,0,3,503,52,4307,215,233,156,1771,rawah,29,1
3224,11,1,268,11,6121,217,236,156,967,rawah,19,1
3224,22,3,541,52,4267,218,233,153,1802,rawah,29,1
3224,39,6,95,10,5528,221,226,141,787,rawah,22,1
3224,39,6,212,-17,5973,221,226,141,582,rawah,23,1
3224,52,15,30,-1,1426,227,206,108,1671,rawah,38,1
3224,60,8,309,17,4807,226,224,132,2184,rawah,22,1
3224,69,18,443,110,5044,236,202,91,2687,rawah,29,1
3224,74,12,162,39,1599,235,216,111,1786,rawah,29,1
3224,83,10,277,28,1277,235,222,119,1765,rawah,29,1
3224,84,14,270,86,1744,239,215,103,2556,rawah,39,1
3224,103,15,558,84,703,244,220,101,2656,rawah,22,1
3224,108,3,108,6,4685,225,236,146,1974,rawah,22,1
3224,124,17,42,12,4092,246,225,101,1848,rawah,38,1
3224,141,16,404,65,1224,242,233,115,1824,rawah,29,1
3224,143,14,295,19,3297,240,236,122,4615,rawah,39,1
3224,160,10,0,0,4370,230,242,143,2222,rawah,23,1
3224,252,3,339,29,5945,213,241,166,1760,rawah,22,1
3224,275,8,134,19,4937,198,242,184,618,rawah,23,1
3224,287,9,930,206,4194,195,240,185,2387,rawah,23,1
3224,315,1,484,52,4323,216,237,159,1717,rawah,29,1
3224,333,2,67,3,5858,214,236,160,1531,rawah,22,1
3224,354,7,959,49,4086,208,227,157,2460,rawah,23,1
3224,358,5,124,-5,4602,211,230,156,738,rawah,38,1
3224,359,10,120,9,5407,205,222,154,607,rawah,22,1
3225,31,11,510,149,900,217,215,132,1110,rawah,22,1
3225,36,20,120,-3,1627,214,191,105,2817,rawah,29,1
3225,38,14,60,6,1333,219,208,121,2490,rawah,23,1
3225,53,5,85,0,4497,223,229,142,1749,rawah,38,1
3225,97,11,247,29,1283,238,224,116,1749,rawah,29,1
3225,108,1,309,4,5869,220,237,154,1772,rawah,22,1
3225,135,11,30,-3,2858,238,235,126,721,rawah,23,1
3225,136,26,690,71,1153,249,219,80,2445,rawah,29,1
3225,141,3,90,4,4646,225,238,149,1959,rawah,22,1
3225,328,7,150,14,5622,203,232,168,878,rawah,22,1
3225,334,11,0,0,3960,194,225,170,1385,rawah,22,1
3226,25,13,0,0,2911,213,210,132,2155,rawah,22,1
3226,72,9,481,43,5675,231,223,125,2058,rawah,29,1
3226,90,1,390,5,5825,220,237,153,1848,rawah,22,1
3226,90,6,470,27,4817,229,231,136,2346,rawah,38,1
3226,121,19,242,64,1549,249,221,92,2751,rawah,29,1
3226,124,3,120,8,4657,225,237,146,1986,rawah,22,1
3226,153,19,306,-14,1045,240,237,118,2654,rawah,22,1
3226,164,3,95,5,5855,223,240,153,1680,rawah,22,1
3226,183,14,85,17,926,223,249,155,1155,rawah,23,1
3226,240,4,277,13,6072,212,243,168,1031,rawah,22,1
3226,292,14,534,131,5228,179,236,197,2023,rawah,22,1
3226,346,14,30,5,1608,192,217,162,618,rawah,38,1
3226,349,8,30,3,3596,205,226,160,4146,rawah,19,1
3227,24,9,30,2,3781,215,220,141,1550,rawah,22,1
3227,45,10,42,8,1399,223,217,128,2522,rawah,23,1
3227,45,10,218,32,4537,223,217,128,1574,rawah,23,1
3227,46,18,150,28,1114,223,199,104,1544,rawah,23,1
3227,50,7,30,2,2524,224,224,135,2780,rawah,22,1
3227,51,6,417,14,6176,223,227,139,1050,rawah,22,1
3227,67,20,190,12,1761,236,197,85,2455,rawah,39,1
3227,81,12,551,79,5978,237,218,110,1746,rawah,29,1
3227,152,27,376,122,1172,241,228,97,2200,rawah,29,1
3227,171,10,95,5,3523,227,245,149,4025,rawah,39,1
3227,293,7,190,-2,4686,200,239,178,646,rawah,38,1
3227,301,23,67,13,2969,150,223,210,2393,rawah,29,1
3227,344,8,700,83,6275,205,228,162,1385,rawah,29,1
3228,15,3,532,56,4280,217,233,154,1801,rawah,29,1
3228,18,18,421,37,3606,203,199,129,3076,rawah,30,1
3228,53,7,153,19,5283,224,225,135,351,rawah,22,1
3228,59,32,190,105,3971,226,158,42,1350,rawah,30,1
3228,60,11,342,14,3690,229,216,119,3838,rawah,23,1
3228,61,43,228,132,4025,214,118,0,1124,rawah,30,1
3228,81,10,642,80,5905,233,223,121,1519,rawah,29,1
3228,86,3,631,60,4159,224,234,145,1922,rawah,29,1
3228,93,5,598,56,4213,228,232,138,1862,rawah,29,1
3228,94,6,285,27,5407,230,231,134,1242,rawah,29,1
3228,117,24,60,17,2594,253,209,69,2680,rawah,30,1
3228,133,10,600,60,4119,236,236,130,1954,rawah,29,1
3228,184,17,247,35,726,222,249,155,1113,rawah,22,1
3228,205,4,272,27,5464,217,243,162,1207,rawah,29,1
3228,258,12,180,49,4502,192,247,193,3180,rawah,29,1
3228,279,6,301,4,5985,204,241,176,1180,rawah,22,1
3228,301,26,67,-7,3144,139,219,215,2233,rawah,39,1
3228,306,13,488,37,3272,183,232,189,3378,rawah,30,1
3228,313,12,240,85,4723,187,230,183,931,rawah,29,1
3228,336,29,376,154,977,144,188,175,1921,rawah,29,1
3228,341,17,95,35,1585,183,213,168,424,rawah,23,1
3229,12,7,738,85,6069,213,226,150,1353,rawah,29,1
3229,31,7,170,9,5954,218,225,143,1082,rawah,22,1
3229,48,6,210,-12,6029,223,227,140,551,rawah,23,1
3229,61,23,510,133,4886,231,184,73,3245,rawah,30,1
3229,100,12,228,33,1318,239,224,113,1760,rawah,29,1
3229,117,2,577,30,4804,223,237,150,2451,rawah,38,1
3229,122,17,30,-6,1433,246,224,101,1722,rawah,38,1
3229,156,17,67,-8,1110,237,240,128,1282,rawah,23,1
3229,182,17,218,36,752,223,249,152,1121,rawah,22,1
3229,199,23,309,69,426,205,252,171,1170,rawah,22,1
3229,269,9,180,53,4884,196,244,187,684,rawah,23,1
3229,275,30,150,54,1120,128,231,235,2455,rawah,39,1
3229,279,18,212,50,4478,169,240,209,1518,rawah,38,1
3229,290,14,553,134,5244,180,237,197,1994,rawah,22,1
3229,311,5,277,50,4449,205,236,170,2952,rawah,22,1
3229,355,8,30,2,3662,207,226,157,4147,rawah,19,1
3229,355,15,268,68,1253,195,213,154,2402,rawah,29,1
3229,359,12,150,14,5420,202,219,153,582,rawah,22,1
3230,34,7,0,0,2336,219,224,141,2685,rawah,38,1
3230,61,6,30,3,2376,225,228,137,2721,rawah,38,1
3230,66,9,42,5,2554,229,221,124,2750,rawah,29,1
3230,76,16,150,34,1339,238,209,97,1717,rawah,38,1
3230,101,10,124,23,2984,236,227,121,2477,rawah,29,1
3230,138,18,60,-5,1395,245,231,107,1706,rawah,38,1
3230,177,5,182,27,4872,222,242,155,511,rawah,22,1
3230,289,17,218,51,4452,170,236,205,1495,rawah,38,1
3230,304,7,162,0,4656,201,237,175,674,rawah,38,1
3231,16,7,127,8,5894,214,226,148,1041,rawah,22,1
3231,28,18,150,49,930,210,198,118,1577,rawah,22,1
3231,30,19,150,32,2173,211,196,115,959,rawah,22,1
3231,49,4,875,40,3880,222,230,144,2342,rawah,19,1
3231,58,16,339,17,3844,230,206,104,3190,rawah,40,1
3231,66,18,175,16,1768,235,201,91,2432,rawah,39,1
3231,68,11,150,3,3005,232,218,117,2496,rawah,29,1
3231,76,12,134,15,570,234,218,114,1928,rawah,22,1
3231,83,6,342,35,1299,229,230,135,1822,rawah,29,1
3231,112,5,488,118,1142,229,234,139,1994,rawah,38,1
3231,129,10,450,4,1385,237,234,127,2506,rawah,29,1
3231,131,19,0,0,1158,247,226,99,1340,rawah,23,1
3231,180,9,258,40,3480,224,246,155,3310,rawah,30,1
3231,184,10,218,40,3570,222,247,157,3247,rawah,30,1
3231,217,5,134,17,4927,215,245,167,510,rawah,22,1
3231,228,6,258,18,6006,211,246,172,1071,rawah,22,1
3231,301,6,120,10,5676,204,238,172,811,rawah,22,1
3231,304,38,212,46,2160,92,191,225,3102,rawah,29,1
3231,319,21,323,46,2041,161,216,193,3207,rawah,29,1
3231,331,12,400,40,3545,190,224,173,3140,rawah,40,1
3231,345,11,153,16,5393,197,222,163,566,rawah,22,1
3231,352,10,725,213,4433,202,222,158,2384,rawah,29,1
3231,358,16,780,138,2823,193,209,152,3726,rawah,30,1
3232,13,22,481,95,1253,193,189,127,240,rawah,22,1
3232,18,4,30,1,3326,217,231,152,2058,rawah,29,1
3232,24,11,180,-24,1437,214,216,137,1566,rawah,38,1
3232,29,6,150,-9,6022,218,226,144,516,rawah,23,1
3232,38,13,95,20,1276,219,210,123,2430,rawah,23,1
3232,39,6,0,0,2349,220,227,142,2714,rawah,38,1
3232,45,6,228,19,6157,222,227,141,765,rawah,23,1
3232,64,9,335,19,6224,229,221,125,900,rawah,22,1
3232,70,19,242,17,1777,237,198,85,2484,rawah,39,1
3232,94,4,268,20,4688,225,234,144,2135,rawah,38,1
3232,104,18,150,38,1590,247,215,89,2663,rawah,22,1
3232,118,18,242,79,1533,248,221,94,2618,rawah,30,1
3232,197,13,201,34,3666,216,251,167,2879,rawah,22,1
3232,288,12,228,53,4574,187,239,192,3275,rawah,29,1
3232,339,7,351,78,4790,204,230,164,3321,rawah,29,1
3232,347,5,300,53,4403,210,231,160,2914,rawah,22,1
3233,8,13,0,0,1602,204,213,145,655,rawah,38,1
3233,21,11,258,138,4892,213,217,140,1681,rawah,29,1
3233,30,9,420,128,1350,218,220,138,2496,rawah,29,1
3233,35,8,0,0,4631,219,223,139,1199,rawah,23,1
3233,66,5,240,-8,6103,225,230,141,541,rawah,23,1
3233,66,9,0,0,618,229,223,127,2081,rawah,38,1
3233,103,14,582,93,722,242,222,106,2673,rawah,22,1
3233,103,16,95,7,1674,245,217,96,2897,rawah,29,1
3233,104,25,85,47,3344,252,200,60,3705,rawah,38,1
3233,123,8,0,0,2592,234,234,132,1224,rawah,23,1
3233,134,14,108,30,2563,241,233,118,2732,rawah,30,1
3233,135,2,700,34,4759,223,238,151,2568,rawah,38,1
3233,185,15,67,8,993,222,249,156,1154,rawah,23,1
3233,234,2,335,24,5512,216,241,162,1262,rawah,29,1
3233,327,11,309,7,5533,193,228,174,1666,rawah,22,1
3233,348,18,108,38,1689,183,208,161,2839,rawah,29,1
3234,2,7,95,11,3693,210,226,154,1624,rawah,39,1
3234,9,12,1072,33,4014,206,215,146,2436,rawah,23,1
3234,16,10,247,55,4288,212,220,145,2974,rawah,29,1
3234,23,7,350,13,3606,216,225,145,3863,rawah,23,1
3234,26,12,30,4,3841,214,213,133,1492,rawah,22,1
3234,36,13,713,43,2971,219,211,125,3645,rawah,30,1
3234,63,2,474,24,4629,221,234,150,2362,rawah,38,1
3234,64,16,120,43,2115,233,206,100,2372,rawah,29,1
3234,67,6,277,21,6204,227,228,135,785,rawah,22,1
3234,95,10,228,13,3668,236,225,120,3748,rawah,23,1
3234,100,33,277,72,3798,252,177,25,2490,rawah,39,1
3234,112,11,60,-7,4472,239,228,118,2121,rawah,23,1
3234,115,19,218,58,1583,249,218,89,2789,rawah,29,1
3234,119,9,247,-8,1624,235,233,128,2743,rawah,29,1
3234,180,14,210,43,3630,225,248,153,3207,rawah,30,1
3234,198,10,256,43,3540,217,249,166,3246,rawah,30,1
3234,198,23,324,76,404,206,252,169,1172,rawah,22,1
3234,281,10,864,59,4118,192,241,189,2510,rawah,23,1
3234,299,18,228,55,4427,167,230,202,1471,rawah,38,1
3234,304,7,134,8,5708,200,236,176,1549,rawah,22,1
3234,355,24,402,164,947,172,189,149,1891,rawah,29,1
3235,6,32,306,97,4369,164,161,120,1489,rawah,38,1
3235,32,7,450,130,1380,219,224,142,2525,rawah,29,1
3235,36,40,216,135,3998,185,125,45,1176,rawah,30,1
3235,42,6,150,-6,6078,221,227,142,484,rawah,22,1
3235,43,9,153,26,5353,222,220,132,510,rawah,22,1
3235,92,12,240,39,1347,239,221,110,1786,rawah,29,1
3235,92,13,210,39,1354,240,220,109,1772,rawah,38,1
3235,134,13,446,95,1208,240,233,120,1860,rawah,29,1
3235,139,19,484,144,5281,245,230,106,1597,rawah,30,1
3235,155,29,799,354,1190,239,227,96,2770,rawah,29,1
3235,171,7,618,120,4890,226,244,151,2581,rawah,22,1
3235,176,15,124,13,3515,226,247,149,3999,rawah,39,1
3235,301,28,0,0,3638,130,215,219,1711,rawah,29,1
3235,305,10,270,92,4709,194,235,181,911,rawah,29,1
3235,315,10,67,11,4055,192,232,179,1259,rawah,39,1
3235,325,15,120,26,3112,182,223,180,4187,rawah,38,1
3236,4,12,658,59,4073,204,216,149,3557,rawah,29,1
3236,9,10,361,17,6090,209,219,148,1077,rawah,22,1
3236,29,2,418,18,4602,218,233,152,2308,rawah,38,1
3236,30,17,42,2,1651,213,202,120,2418,rawah,39,1
3236,40,7,0,0,2335,221,224,138,2737,rawah,38,1
3236,77,8,67,21,2915,230,226,129,618,rawah,22,1
3236,89,18,0,0,1471,244,208,87,1738,rawah,38,1
3236,92,12,573,82,1329,239,221,110,2304,rawah,38,1
3236,129,30,780,82,1167,252,206,58,2547,rawah,29,1
3236,138,7,30,0,1746,232,238,138,2743,rawah,30,1
3236,182,7,671,120,4831,222,245,157,2602,rawah,22,1
3236,257,5,218,25,4857,208,243,173,646,rawah,23,1
3236,332,17,85,25,1565,177,215,176,495,rawah,23,1
3236,354,14,124,26,3178,196,214,156,4175,rawah,38,1
3237,0,10,324,27,1451,206,222,154,2314,rawah,29,1
3237,0,14,120,16,3733,199,214,151,3633,rawah,29,1
3237,4,10,792,219,4353,207,220,151,2381,rawah,29,1
3237,7,11,309,16,3672,207,218,148,3817,rawah,23,1
3237,23,14,674,46,3000,211,209,132,3641,rawah,30,1
3237,42,6,180,-4,6124,221,227,142,485,rawah,22,1
3237,43,9,150,15,4604,222,221,134,361,rawah,38,1
3237,45,15,127,23,2413,223,207,115,1226,rawah,22,1
3237,46,13,474,-13,684,224,211,119,2520,rawah,22,1
3237,72,8,792,46,3833,229,226,130,2340,rawah,23,1
3237,79,2,153,16,3697,222,234,148,3494,rawah,29,1
3237,90,9,661,29,3905,235,225,121,2881,rawah,23,1
3237,148,10,713,62,4191,234,239,136,2581,rawah,29,1
3237,153,10,350,32,3311,232,241,140,4562,rawah,39,1
3237,288,12,534,11,5309,186,239,192,1878,rawah,22,1
3237,343,11,162,22,3287,199,224,164,1920,rawah,22,1
3237,344,9,819,219,4315,203,226,162,2362,rawah,29,1
3237,352,11,379,46,3513,200,221,159,3182,rawah,40,1
3237,353,8,759,93,6152,207,227,158,1410,rawah,29,1
3238,6,11,67,13,3032,206,218,149,2106,rawah,22,1
3238,22,16,218,59,4184,208,205,130,3062,rawah,29,1
3238,26,12,30,3,4417,214,213,133,902,rawah,22,1
3238,32,9,256,2,4471,218,220,137,1581,rawah,23,1
3238,50,18,60,-4,1699,225,197,99,2845,rawah,29,1
3238,55,13,67,5,2563,228,211,113,1289,rawah,22,1
3238,65,16,153,23,1784,233,207,101,2385,rawah,39,1
3238,136,15,120,35,2589,242,233,117,2742,rawah,30,1
3238,152,4,242,24,4820,224,239,151,607,rawah,22,1
3238,153,8,474,125,1170,231,241,142,2058,rawah,29,1
3238,282,15,60,20,3600,176,240,202,1756,rawah,29,1
3238,305,10,417,12,5425,194,235,181,1747,rawah,22,1
3239,5,10,134,17,3180,207,220,150,1981,rawah,22,1
3239,11,8,120,11,3724,211,223,148,1589,rawah,39,1
3239,14,9,134,0,4365,212,222,147,1674,rawah,23,1
3239,23,12,180,33,3132,212,214,136,2274,rawah,29,1
3239,25,11,258,26,6176,215,217,138,706,rawah,22,1
3239,32,18,182,61,815,213,198,114,1624,rawah,22,1
3239,49,10,60,-4,664,224,219,128,2143,rawah,22,1
3239,70,20,216,24,1790,237,196,80,2436,rawah,39,1
3239,71,10,201,32,3056,231,221,121,2431,rawah,29,1
3239,80,7,558,126,1231,230,228,131,2060,rawah,38,1
3239,85,9,636,91,5959,233,225,124,1570,rawah,29,1
3239,102,8,277,34,6101,234,230,128,618,rawah,23,1
3239,142,11,467,80,1237,236,238,131,1884,rawah,29,1
3239,149,6,30,0,2640,227,240,146,1165,rawah,23,1
3239,155,16,190,8,4158,237,240,128,2311,rawah,23,1
3239,207,13,201,28,3730,211,252,174,2796,rawah,22,1
3239,311,9,150,16,3634,196,234,177,1677,rawah,39,1
3239,318,24,150,-1,3778,149,210,197,1567,rawah,29,1
3240,39,20,95,-2,1682,216,191,102,2832,rawah,29,1
3240,80,20,330,-12,1616,242,200,78,2519,rawah,22,1
3240,109,21,120,-5,1632,250,212,79,2680,rawah,22,1
3240,268,14,90,22,3529,183,245,201,1822,rawah,29,1
3240,353,16,127,16,2234,190,210,156,2554,rawah,29,1
3241,0,8,866,50,3794,208,225,154,2463,rawah,23,1
3241,8,14,808,50,2881,202,210,143,3697,rawah,30,1
3241,27,13,108,22,1396,214,212,131,2463,rawah,23,1
3241,31,13,591,66,3500,216,210,128,4268,rawah,29,1
3241,34,10,255,28,6157,219,218,134,684,rawah,22,1
3241,43,16,210,63,789,221,204,113,1645,rawah,22,1
3241,60,21,424,87,4822,231,191,83,3399,rawah,29,1
3241,62,20,417,72,1371,233,195,86,1380,rawah,30,1
3241,69,12,361,28,6262,233,216,113,870,rawah,22,1
3241,82,10,60,-7,1513,234,222,119,2739,rawah,22,1
3241,84,9,395,36,3362,233,225,125,4495,rawah,39,1
3241,90,9,0,0,1468,233,227,125,2764,rawah,22,1
3241,90,12,541,-7,807,238,221,112,2685,rawah,22,1
3241,100,12,713,66,4103,239,224,113,2658,rawah,23,1
3241,110,7,366,36,3194,233,232,132,4593,rawah,39,1
3241,135,8,366,36,3303,233,237,135,4549,rawah,39,1
3241,142,14,60,-8,4053,239,236,123,1922,rawah,38,1
3241,166,9,693,66,4233,228,244,148,2561,rawah,29,1
3241,176,10,631,125,4868,226,246,152,2619,rawah,22,1
3241,202,12,277,50,3571,214,251,169,3204,rawah,30,1
3241,225,4,418,62,4630,214,243,166,2900,rawah,22,1
3241,285,20,247,62,4468,161,235,212,1476,rawah,38,1
3241,323,14,67,18,3453,183,224,181,4112,rawah,38,1
3241,355,9,805,66,4310,206,224,157,2400,rawah,29,1
3242,17,9,295,147,4901,213,222,145,1650,rawah,29,1
3242,39,9,270,-8,684,221,219,133,2345,rawah,22,1
3242,43,8,190,-5,2771,222,223,136,983,rawah,22,1
3242,59,11,42,1,2989,228,216,119,2526,rawah,39,1
3242,62,17,60,-14,1493,232,202,97,1717,rawah,38,1
3242,64,16,60,16,4585,233,205,99,1282,rawah,23,1
3242,76,11,150,-10,1765,234,220,117,2621,rawah,22,1
3242,96,2,426,21,4468,223,236,149,2311,rawah,22,1
3242,101,15,256,-20,1691,244,218,99,2732,rawah,39,1
3242,108,20,108,23,2498,250,213,82,2782,rawah,30,1
3242,125,6,0,0,2676,230,236,139,1179,rawah,23,1
3242,296,6,95,26,3488,203,238,175,1855,rawah,29,1
3242,316,35,277,28,2765,109,188,207,2565,rawah,39,1
3242,345,13,67,18,3387,193,218,164,4119,rawah,38,1
3242,352,11,180,21,5648,200,221,159,726,rawah,22,1
3243,15,8,150,13,3726,213,223,147,1583,rawah,39,1
3243,31,13,309,30,6233,216,212,129,696,rawah,22,1
3243,35,11,270,64,4222,219,215,131,2980,rawah,29,1
3243,51,24,268,85,4050,223,180,78,3328,rawah,29,1
3243,53,5,430,64,4360,223,229,142,2784,rawah,22,1
3243,58,30,67,40,4858,226,164,51,124,rawah,22,1
3243,89,15,630,168,4097,241,215,100,3524,rawah,29,1
3243,96,2,446,22,4441,223,236,149,2326,rawah,22,1
3243,124,3,360,0,4348,225,237,146,2280,rawah,22,1
3243,157,14,552,152,5370,235,241,134,1530,rawah,22,1
3243,174,16,60,4,1490,228,246,146,2673,rawah,22,1
3243,207,6,408,64,4639,216,246,166,2927,rawah,22,1
3243,313,29,85,8,3560,130,203,207,1770,rawah,29,1
3243,324,12,85,13,5713,189,227,177,778,rawah,22,1
3244,10,11,108,19,3072,209,219,147,2114,rawah,29,1
3244,11,5,361,149,5001,215,230,152,1770,rawah,29,1
3244,17,12,319,20,1485,210,214,140,2350,rawah,29,1
3244,22,3,324,39,3173,218,233,153,4633,rawah,39,1
